Freq,normFlux
2063.74,0.977841
2063.74,0.950702
2063.75,0.976038
2063.76,0.956506
2063.77,0.972351
2063.78,0.973269
2063.78,0.986654
2063.79,0.970983
2063.80,0.972064
2063.81,0.972699
2063.82,0.988815
2063.82,0.982278
2063.83,0.977295
2063.84,0.963732
2063.85,0.952178
2063.86,0.952206
2063.86,0.976383
2063.87,0.964085
2063.88,0.962570
2063.89,0.957517
2063.90,0.949614
2063.90,0.959899
2063.91,0.934410
2063.92,0.929461
2063.93,0.908854
2063.94,0.894735
2063.94,0.849513
2063.95,0.793548
2063.96,0.750580
2063.97,0.651992
2063.98,0.579121
2063.98,0.544469
2063.99,0.532349
2064.00,0.476548
2064.01,0.415215
2064.01,0.384079
2064.02,0.350406
2064.03,0.336794
2064.04,0.300427
2064.05,0.229976
2064.05,0.179588
2064.06,0.177463
2064.07,0.212140
2064.08,0.259896
2064.09,0.382499
2064.09,0.566083
2064.10,0.771612
2064.11,0.891842
2064.12,0.941755
2064.13,0.925802
2064.13,0.889444
2064.14,0.878433
2064.15,0.860759
2064.16,0.842222
2064.17,0.848967
2064.17,0.823904
2064.18,0.807081
2064.19,0.760632
2064.20,0.715949
2064.21,0.720401
2064.21,0.731772
2064.22,0.727554
2064.23,0.729701
2064.24,0.761957
2064.25,0.710729
2064.25,0.704003
2064.26,0.707381
2064.27,0.736004
2064.28,0.736744
2064.29,0.746869
2064.29,0.759644
2064.30,0.798571
2064.31,0.801218
2064.32,0.846511
2064.33,0.878640
2064.33,0.910381
2064.34,Inf
2064.35,Inf
2064.36,Inf
2064.37,Inf
2064.37,Inf
2064.38,Inf
2064.39,Inf
2064.40,Inf
2064.41,Inf
2064.41,Inf
2064.42,Inf
2064.43,Inf
2064.44,Inf
2064.45,Inf
2064.45,Inf
2064.46,Inf
2064.47,Inf
2064.48,Inf
2064.49,Inf
2064.49,Inf
2064.50,0.527165
2064.51,0.637715
2064.52,0.669826
2064.52,0.749372
2064.53,0.729685
2064.54,0.859132
2064.55,0.841474
2064.56,0.832919
2064.56,0.866307
2064.57,0.817732
2064.58,0.842831
2064.59,0.978039
2064.60,0.874736
2064.60,0.763210
2064.61,0.738219
2064.62,0.762312
2064.63,0.856314
2064.64,0.739755
2064.64,0.838438
2064.65,1.06470
2064.66,1.19045
2064.67,Inf
2064.68,1.13846
2064.68,1.00460
2064.69,Inf
2064.70,Inf
2064.71,Inf
2064.72,Inf
2064.72,Inf
2064.73,Inf
2064.74,Inf
2064.75,Inf
2064.76,Inf
2064.76,Inf
2064.77,-NaN
2064.78,-NaN
2064.79,Inf
2064.80,-NaN
2064.80,-NaN
2064.81,-NaN
2064.82,-NaN
2064.83,-NaN
2064.84,-NaN
2064.84,Inf
2064.85,-NaN
2064.86,-NaN
2064.87,-NaN
2064.88,-NaN
2064.88,-NaN
2064.89,-NaN
2064.90,-NaN
2064.91,-NaN
2064.92,-NaN
2064.92,-NaN
2064.93,Inf
2064.94,Inf
2064.95,-NaN
2064.96,-NaN
2064.96,Inf
2064.97,Inf
2064.98,Inf
2064.99,Inf
2065.00,Inf
2065.00,Inf
2065.01,Inf
2065.02,Inf
2065.03,-NaN
2065.04,-NaN
2065.04,Inf
2065.05,Inf
2065.06,Inf
2065.07,Inf
2065.08,0.964280
2065.08,0.883180
2065.09,0.693196
2065.10,0.897119
2065.11,0.972742
2065.12,0.930043
2065.12,0.927245
2065.13,0.898591
2065.14,1.07561
2065.15,1.01297
2065.16,0.919271
2065.16,1.00547
2065.17,0.942226
2065.18,0.959177
2065.19,0.984436
2065.20,0.935238
2065.20,0.943475
2065.21,0.958948
2065.22,0.999530
2065.23,1.06791
2065.24,1.02849
2065.24,0.973430
2065.25,1.00755
2065.26,1.00705
2065.27,0.990798
2065.28,0.982937
2065.28,0.994300
2065.29,1.01489
2065.30,0.972074
2065.31,0.940261
2065.32,0.948114
2065.32,0.944402
2065.33,0.885106
2065.34,0.879724
2065.35,0.879443
2065.36,0.839263
2065.37,0.819615
2065.37,0.759222
2065.38,0.714116
2065.39,0.680807
2065.40,0.545162
2065.41,0.458388
2065.41,0.375105
2065.42,0.384108
2065.43,0.450341
2065.44,0.544667
2065.45,0.754994
2065.45,0.893000
2065.46,0.894410
2065.47,0.904027
2065.48,0.880748
2065.49,0.833297
2065.49,0.860310
2065.50,0.917362
2065.51,0.963909
2065.52,0.955535
2065.53,0.991019
2065.53,0.993514
2065.54,0.987037
2065.55,0.977793
2065.56,0.907309
2065.57,0.937002
2065.57,0.938548
2065.58,0.989990
2065.59,1.02571
2065.60,0.985205
2065.61,0.979912
2065.61,1.00014
2065.62,0.994763
2065.63,0.937513
2065.64,0.938171
2065.65,0.971220
2065.66,0.957122
2065.66,0.926835
2065.67,0.915309
2065.68,0.955217
2065.69,1.02718
2065.70,1.00444
2065.70,1.07991
2065.71,1.03479
2065.72,0.882484
2065.73,1.05098
2065.74,1.13133
2065.74,Inf
2065.75,Inf
2065.76,Inf
2065.77,Inf
2065.78,Inf
2065.78,Inf
2065.79,-NaN
2065.80,-NaN
2065.81,Inf
2065.82,-NaN
2065.82,-NaN
2065.83,-NaN
2065.84,-NaN
2065.85,-NaN
2065.86,-NaN
2065.86,-NaN
2065.87,-NaN
2065.88,-NaN
2065.89,-NaN
2065.90,Inf
2065.91,Inf
2065.91,-NaN
2065.92,-NaN
2065.93,-NaN
2065.94,-NaN
2065.95,Inf
2065.95,Inf
2065.96,Inf
2065.97,Inf
2065.98,Inf
2065.99,Inf
2065.99,Inf
2066.00,Inf
2066.01,Inf
2066.02,Inf
2066.03,Inf
2066.04,Inf
2066.04,Inf
2066.05,0.906060
2066.06,0.903050
2066.07,0.850177
2066.08,0.846395
2066.08,0.817455
2066.09,0.886825
2066.10,0.960986
2066.11,0.946912
2066.12,0.911342
2066.12,0.914137
2066.13,0.961891
2066.14,0.973201
2066.15,0.939387
2066.16,0.963395
2066.17,0.987910
2066.17,0.962274
2066.18,0.978211
2066.19,0.985490
2066.20,0.982696
2066.21,0.975801
2066.21,1.02626
2066.22,1.01480
2066.23,1.02052
2066.24,1.04804
2066.25,1.01934
2066.25,1.02082
2066.26,1.01793
2066.27,1.01713
2066.28,0.997931
2066.29,1.01548
2066.30,1.02867
2066.30,1.02445
2066.31,1.02274
2066.32,1.01558
2066.33,1.01787
2066.34,1.03805
2066.34,1.05782
2066.35,1.04763
2066.36,1.02272
2066.37,1.00983
2066.38,1.02478
2066.38,1.02549
2066.39,1.01793
2066.40,1.01738
2066.41,1.02759
2066.42,1.01965
2066.43,1.02181
2066.43,1.02156
2066.44,1.00701
2066.45,0.982059
2066.46,0.989199
2066.47,1.02095
2066.47,1.02919
2066.48,1.03673
2066.49,1.03397
2066.50,1.01682
2066.51,1.01596
2066.52,1.02164
2066.52,1.00119
2066.53,0.999174
2066.54,1.00835
2066.55,1.02593
2066.56,1.02443
2066.56,1.02285
2066.57,1.01377
2066.58,1.01519
2066.59,1.03027
2066.60,1.02639
2066.61,1.03888
2066.61,1.02633
2066.62,1.02257
2066.63,1.01876
2066.64,1.01872
2066.65,1.03734
2066.65,1.05105
2066.66,1.05921
2066.67,1.03998
2066.68,1.02208
2066.69,1.04038
2066.70,1.03032
2066.70,1.03249
2066.71,1.03224
2066.72,1.02365
2066.73,1.03503
2066.74,1.04187
2066.74,1.04728
2066.75,1.03765
2066.76,1.05553
2066.77,1.04774
2066.78,1.03310
2066.79,1.04051
2066.79,1.03563
2066.80,1.03754
2066.81,1.03388
2066.82,1.03468
2066.83,1.03251
2066.83,1.01963
2066.84,1.00526
2066.85,1.02161
2066.86,1.03502
2066.87,1.02423
2066.88,1.01620
2066.88,1.00505
2066.89,0.998909
2066.90,0.996052
2066.91,0.991211
2066.92,0.994280
2066.93,1.01420
2066.93,1.02037
2066.94,1.03569
2066.95,1.05043
2066.96,1.06339
2066.97,1.04645
2066.97,1.05622
2066.98,1.07186
2066.99,1.05912
2067.00,1.04600
2067.01,1.04111
2067.02,1.05371
2067.02,1.05799
2067.03,1.04760
2067.04,1.03514
2067.05,1.02545
2067.06,1.02037
2067.07,1.00291
2067.07,0.993912
2067.08,0.962022
2067.09,0.959926
2067.10,0.961783
2067.11,0.995010
2067.11,1.01575
2067.12,1.01954
2067.13,1.03287
2067.14,1.02249
2067.15,1.01971
2067.16,1.04115
2067.16,1.03319
2067.17,1.02113
2067.18,1.02189
2067.19,1.00358
2067.20,1.00789
2067.21,1.03275
2067.21,1.00991
2067.22,1.01112
2067.23,1.01402
2067.24,1.03318
2067.25,1.04244
2067.25,1.02095
2067.26,0.996675
2067.27,0.985015
2067.28,1.00397
2067.29,1.00390
2067.30,1.02491
2067.30,1.02603
2067.31,0.998670
2067.32,1.01226
2067.33,1.03674
2067.34,1.03542
2067.35,1.03172
2067.35,1.02639
2067.36,1.03368
2067.37,1.01517
2067.38,1.00751
2067.39,0.982766
2067.40,0.954646
2067.40,0.959547
2067.41,0.924175
2067.42,0.894206
2067.43,0.879512
2067.44,0.889774
2067.45,0.902528
2067.45,0.770426
2067.46,0.701835
2067.47,0.781613
2067.48,0.681150
2067.49,Inf
2067.50,Inf
2067.50,Inf
2067.51,Inf
2067.52,Inf
2067.53,Inf
2067.54,Inf
2067.54,Inf
2067.55,Inf
2067.56,0.953524
2067.57,1.02752
2067.58,0.946456
2067.59,0.918340
2067.59,0.926753
2067.60,0.948384
2067.61,0.985353
2067.62,1.00394
2067.63,0.984112
2067.64,0.992629
2067.64,0.973807
2067.65,0.960705
2067.66,1.03056
2067.67,1.02159
2067.68,0.999980
2067.69,1.04518
2067.69,1.04636
2067.70,1.05828
2067.71,1.06736
2067.72,1.04635
2067.73,1.04437
2067.74,1.06314
2067.74,1.06968
2067.75,1.05390
2067.76,1.04510
2067.77,1.04055
2067.78,1.02979
2067.79,1.03537
2067.79,1.02699
2067.80,1.02222
2067.81,1.04714
2067.82,1.03819
2067.83,1.02057
2067.84,1.01586
2067.84,1.02030
2067.85,1.02696
2067.86,1.03617
2067.87,1.04441
2067.88,1.04198
2067.89,1.04863
2067.89,1.03688
2067.90,1.05411
2067.91,1.05899
2067.92,1.04396
2067.93,1.04679
2067.94,1.05497
2067.94,1.04421
2067.95,1.03518
2067.96,1.03511
2067.97,1.05078
2067.98,1.05563
2067.99,1.04742
2067.99,1.03999
2068.00,1.02113
2068.01,1.01427
2068.02,1.02076
2068.03,1.03180
2068.04,1.05314
2068.04,1.05989
2068.05,1.06026
2068.06,1.04905
2068.07,1.06057
2068.08,1.06937
2068.09,1.06775
2068.09,1.07576
2068.10,1.06948
2068.11,1.06874
2068.12,1.06586
2068.13,1.04953
2068.14,1.04607
2068.15,1.06374
2068.15,1.06016
2068.16,1.05361
2068.17,1.04546
2068.18,1.06337
2068.19,1.06512
2068.20,1.07509
2068.20,1.08126
2068.21,1.07334
2068.22,1.05116
2068.23,1.05304
2068.24,1.05214
2068.25,1.05315
2068.25,1.05931
2068.26,1.07222
2068.27,1.06314
2068.28,1.04171
2068.29,1.05648
2068.30,1.04773
2068.30,1.02831
2068.31,1.02397
2068.32,1.01680
2068.33,1.00299
2068.34,1.00468
2068.35,0.999405
2068.35,0.985435
2068.36,0.947692
2068.37,0.903464
2068.38,0.878857
2068.39,0.843008
2068.40,0.807920
2068.40,0.736654
2068.41,0.650177
2068.42,0.605723
2068.43,0.554154
2068.44,0.515149
2068.45,0.478210
2068.45,0.453108
2068.46,0.419871
2068.47,0.351067
2068.48,0.307098
2068.49,0.269569
2068.50,0.227796
2068.51,0.202518
2068.51,0.213151
2068.52,0.275200
2068.53,0.393586
2068.54,0.588032
2068.55,0.793568
2068.56,0.924751
2068.56,0.982932
2068.57,0.984202
2068.58,0.963521
2068.59,0.930668
2068.60,0.890456
2068.61,0.892840
2068.61,0.883643
2068.62,0.858235
2068.63,0.847480
2068.64,0.839133
2068.65,0.832525
2068.66,0.850433
2068.66,0.836242
2068.67,0.829753
2068.68,0.805347
2068.69,0.778340
2068.70,0.753484
2068.71,0.762191
2068.72,0.781017
2068.72,0.784800
2068.73,0.789277
2068.74,0.799719
2068.75,0.834025
2068.76,0.834379
2068.77,0.871186
2068.77,0.897791
2068.78,0.893761
2068.79,0.879310
2068.80,0.896583
2068.81,0.910245
2068.82,0.930642
2068.82,0.924141
2068.83,0.890855
2068.84,0.856266
2068.85,0.890134
2068.86,0.929949
2068.87,0.952810
2068.87,0.965784
2068.88,0.969784
2068.89,0.961130
2068.90,0.931073
2068.91,0.935414
2068.92,0.937872
2068.93,0.957686
2068.93,0.932586
2068.94,0.958156
2068.95,0.968912
2068.96,0.907844
2068.97,0.887639
2068.98,0.889139
2068.98,0.873179
2068.99,0.819510
2069.00,0.795915
2069.01,0.803210
2069.02,0.800435
2069.03,0.696770
2069.03,0.640252
2069.04,0.663985
2069.05,Inf
2069.06,Inf
2069.07,Inf
2069.08,Inf
2069.08,Inf
2069.09,Inf
2069.10,Inf
2069.11,0.808980
2069.12,0.959362
2069.13,0.985100
2069.14,0.958653
2069.14,0.933829
2069.15,0.951375
2069.16,0.981011
2069.17,0.984386
2069.18,1.03501
2069.19,1.00859
2069.19,0.987460
2069.20,0.973053
2069.21,0.958856
2069.22,0.957471
2069.23,0.926517
2069.24,0.911044
2069.24,0.893399
2069.25,0.869479
2069.26,0.851366
2069.27,0.832012
2069.28,0.808090
2069.29,0.793994
2069.30,0.696682
2069.30,0.514395
2069.31,0.406759
2069.32,0.361971
2069.33,0.411816
2069.34,0.561016
2069.35,0.789058
2069.35,1.02870
2069.36,1.16675
2069.37,1.18897
2069.38,1.15595
2069.39,1.10430
2069.40,1.06981
2069.40,1.07551
2069.41,1.04872
2069.42,1.01188
2069.43,1.02445
2069.44,1.01058
2069.45,0.997502
2069.46,0.991029
2069.46,1.00103
2069.47,1.01694
2069.48,1.03671
2069.49,1.04913
2069.50,1.03897
2069.51,1.01427
2069.51,1.01400
2069.52,1.02500
2069.53,1.04193
2069.54,1.04509
2069.55,1.05522
2069.56,1.05714
2069.56,1.05715
2069.57,1.05395
2069.58,1.03205
2069.59,1.03723
2069.60,1.06106
2069.61,1.05782
2069.61,1.05236
2069.62,1.06719
2069.63,1.06935
2069.64,1.05117
2069.65,1.04208
2069.66,1.05088
2069.67,1.05728
2069.67,1.04305
2069.68,1.02047
2069.69,1.03361
2069.70,1.04484
2069.71,1.03952
2069.72,1.03731
2069.72,1.04887
2069.73,1.04374
2069.74,1.04035
2069.75,1.04418
2069.76,1.04309
2069.77,1.04108
2069.77,1.03223
2069.78,1.01938
2069.79,1.03032
2069.80,1.02395
2069.81,1.02891
2069.82,1.03157
2069.83,1.04260
2069.83,1.03433
2069.84,1.03961
2069.85,1.04711
2069.86,1.05186
2069.87,1.04993
2069.88,1.05747
2069.88,1.04819
2069.89,1.05436
2069.90,1.06808
2069.91,1.06079
2069.92,1.04188
2069.93,1.03700
2069.94,1.03448
2069.94,1.02198
2069.95,1.03582
2069.96,1.00382
2069.97,0.980348
2069.98,0.994996
2069.99,1.01881
2070.00,1.00917
2070.00,0.991134
2070.01,1.02008
2070.02,1.04882
2070.03,1.04965
2070.04,1.03683
2070.05,1.02870
2070.05,1.03515
2070.06,1.03709
2070.07,1.03898
2070.08,1.03867
2070.09,1.04102
2070.10,1.03400
2070.11,1.03763
2070.11,1.02528
2070.12,1.02106
2070.13,1.00210
2070.14,1.01624
2070.15,0.987942
2070.16,0.968445
2070.17,0.970344
2070.17,0.982154
2070.18,1.00397
2070.19,1.00715
2070.20,1.01571
2070.21,1.03546
2070.22,1.05261
2070.22,1.05035
2070.23,1.04330
2070.24,1.05797
2070.25,1.05820
2070.26,1.04651
2070.27,1.03934
2070.28,1.03727
2070.28,1.03114
2070.29,1.03806
2070.30,1.04307
2070.31,1.03430
2070.32,1.03819
2070.33,1.02457
2070.34,1.00614
2070.34,0.990105
2070.35,0.989029
2070.36,1.01759
2070.37,1.02025
2070.38,1.02444
2070.39,1.02004
2070.40,1.05306
2070.40,1.03590
2070.41,1.01655
2070.42,1.01261
2070.43,1.02771
2070.44,1.03100
2070.45,1.02861
2070.46,1.01562
2070.46,1.00667
2070.47,0.980622
2070.48,0.989443
2070.49,0.987288
2070.50,0.974398
2070.51,0.979261
2070.52,0.979756
2070.52,0.995463
2070.53,0.987649
2070.54,0.937309
2070.55,0.896644
2070.56,0.898551
2070.57,0.914886
2070.57,1.04582
2070.58,0.934879
2070.59,0.790784
2070.60,Inf
2070.61,Inf
2070.62,Inf
2070.63,Inf
2070.64,Inf
2070.64,0.442152
2070.65,0.591027
2070.66,0.717199
2070.67,0.787721
2070.68,0.859027
2070.69,0.902013
2070.70,0.956693
2070.70,0.945154
2070.71,0.961884
2070.72,0.988535
2070.73,0.988448
2070.74,0.986698
2070.75,0.974496
2070.76,0.983088
2070.76,1.01677
2070.77,1.02225
2070.78,1.00735
2070.79,1.01782
2070.80,1.02952
2070.81,1.04003
2070.82,1.03921
2070.82,1.04617
2070.83,1.03043
2070.84,1.03171
2070.85,1.03161
2070.86,1.03217
2070.87,1.02065
2070.88,1.02900
2070.88,1.03177
2070.89,1.03732
2070.90,1.03944
2070.91,1.04362
2070.92,1.02671
2070.93,1.03459
2070.94,1.04778
2070.94,1.04430
2070.95,1.04700
2070.96,1.06211
2070.97,1.05431
2070.98,1.05187
2070.99,1.05589
2071.00,1.06579
2071.00,1.03896
2071.01,1.04036
2071.02,1.03932
2071.03,1.05589
2071.04,1.05352
2071.05,1.03438
2071.06,1.03954
2071.06,1.04260
2071.07,1.04775
2071.08,1.05749
2071.09,1.06807
2071.10,1.04122
2071.11,1.02911
2071.12,1.03349
2071.12,1.05683
2071.13,1.03273
2071.14,1.02883
2071.15,1.05066
2071.16,1.04746
2071.17,1.03792
2071.18,1.04677
2071.19,1.04100
2071.19,1.04275
2071.20,1.03152
2071.21,1.02983
2071.22,1.02656
2071.23,1.03790
2071.24,1.02849
2071.25,1.05280
2071.25,1.06105
2071.26,1.07176
2071.27,1.08361
2071.28,1.07360
2071.29,1.07927
2071.30,1.06264
2071.31,1.05401
2071.31,1.04944
2071.32,1.04584
2071.33,1.05539
2071.34,1.06570
2071.35,1.04604
2071.36,1.04327
2071.37,1.05527
2071.37,1.05239
2071.38,1.04225
2071.39,1.04388
2071.40,1.03312
2071.41,1.00961
2071.42,1.02069
2071.43,1.01673
2071.44,1.02036
2071.44,1.01837
2071.45,1.00086
2071.46,1.02309
2071.47,1.02434
2071.48,1.02317
2071.49,1.03253
2071.50,1.03512
2071.50,1.05757
2071.51,1.04719
2071.52,1.02766
2071.53,1.04223
2071.54,1.03050
2071.55,1.01866
2071.56,1.03474
2071.56,1.03924
2071.57,1.03224
2071.58,1.04517
2071.59,1.06145
2071.60,1.04818
2071.61,1.04554
2071.62,1.05905
2071.63,1.05782
2071.63,1.04165
2071.64,1.01136
2071.65,1.01699
2071.66,1.00311
2071.67,0.997047
2071.68,1.02067
2071.69,1.02903
2071.69,1.01414
2071.70,1.02212
2071.71,1.02388
2071.72,1.03668
2071.73,1.04635
2071.74,1.04229
2071.75,1.04650
2071.76,1.05520
2071.76,1.04933
2071.77,1.03569
2071.78,1.01951
2071.79,1.03625
2071.80,1.03818
2071.81,1.03943
2071.82,1.04650
2071.82,1.06398
2071.83,1.05279
2071.84,1.04730
2071.85,1.04376
2071.86,1.03902
2071.87,1.02032
2071.88,0.991073
2071.89,0.997896
2071.89,0.995108
2071.90,1.00013
2071.91,1.02328
2071.92,1.03378
2071.93,1.03110
2071.94,1.04377
2071.95,1.04288
2071.95,1.04227
2071.96,1.04201
2071.97,1.03047
2071.98,1.01236
2071.99,1.00416
2072.00,1.00381
2072.01,1.00672
2072.02,0.991248
2072.02,0.992086
2072.03,1.00223
2072.04,0.990511
2072.05,1.00317
2072.06,0.990355
2072.07,1.00174
2072.08,0.995012
2072.08,1.00607
2072.09,0.991331
2072.10,0.937659
2072.11,0.900131
2072.12,0.895360
2072.13,0.887026
2072.14,0.810170
2072.15,0.688626
2072.15,0.553596
2072.16,0.497824
2072.17,Inf
2072.18,Inf
2072.19,Inf
2072.20,0.871547
2072.21,0.839524
2072.22,0.886665
2072.22,0.890892
2072.23,0.923099
2072.24,0.982749
2072.25,0.997813
2072.26,1.01106
2072.27,1.01445
2072.28,1.01058
2072.28,1.00781
2072.29,1.03090
2072.30,1.02591
2072.31,1.03857
2072.32,1.04110
2072.33,1.04603
2072.34,1.05083
2072.35,1.03233
2072.35,1.01628
2072.36,1.01915
2072.37,1.03174
2072.38,1.01910
2072.39,1.02594
2072.40,1.03698
2072.41,1.01565
2072.42,1.00931
2072.42,1.01034
2072.43,1.03626
2072.44,1.03227
2072.45,1.05039
2072.46,1.06098
2072.47,1.06354
2072.48,1.02467
2072.48,1.00065
2072.49,0.978991
2072.50,0.978369
2072.51,0.973876
2072.52,1.02266
2072.53,1.03153
2072.54,0.973582
2072.55,0.996786
2072.55,1.00978
2072.56,1.03129
2072.57,0.981928
2072.58,0.999992
2072.59,1.00056
2072.60,1.00846
2072.61,0.991378
2072.62,0.997941
2072.62,1.01062
2072.63,1.00459
2072.64,0.987586
2072.65,1.01703
2072.66,1.02569
2072.67,1.01367
2072.68,1.02518
2072.69,1.02411
2072.69,1.03508
2072.70,1.03226
2072.71,1.03839
2072.72,1.02617
2072.73,1.00728
2072.74,1.00768
2072.75,1.02426
2072.76,1.02134
2072.76,0.985212
2072.77,0.962809
2072.78,0.936746
2072.79,0.905538
2072.80,0.874022
2072.81,0.811293
2072.82,0.724538
2072.83,0.631765
2072.83,0.590056
2072.84,0.558367
2072.85,0.504814
2072.86,0.450156
2072.87,0.407147
2072.88,0.361552
2072.89,0.302926
2072.90,0.282767
2072.90,0.220460
2072.91,0.193246
2072.92,0.203783
2072.93,0.228212
2072.94,0.294657
2072.95,0.459846
2072.96,0.683777
2072.97,0.888069
2072.97,0.976020
2072.98,0.979398
2072.99,0.956908
2073.00,0.942310
2073.01,0.918189
2073.02,0.893569
2073.03,0.895886
2073.04,0.889407
2073.04,0.866877
2073.05,0.832067
2073.06,0.813619
2073.07,0.801672
2073.08,0.771181
2073.09,0.749328
2073.10,0.715865
2073.11,0.701474
2073.11,0.686723
2073.12,0.660506
2073.13,0.616732
2073.14,0.569600
2073.15,0.555113
2073.16,0.530170
2073.17,0.440451
2073.18,0.383915
2073.18,0.332811
2073.19,0.355325
2073.20,0.481569
2073.21,0.685033
2073.22,0.900653
2073.23,0.994310
2073.24,0.984641
2073.25,0.895647
2073.26,0.855554
2073.26,0.905804
2073.27,0.903867
2073.28,0.973592
2073.29,0.989457
2073.30,0.957900
2073.31,0.936190
2073.32,0.963722
2073.33,0.951817
2073.33,0.969128
2073.34,0.965124
2073.35,0.957121
2073.36,0.956780
2073.37,0.977095
2073.38,0.985821
2073.39,0.975124
2073.40,0.963910
2073.40,0.966754
2073.41,0.962607
2073.42,0.971425
2073.43,0.985691
2073.44,0.976583
2073.45,0.977742
2073.46,0.980034
2073.47,0.982311
2073.48,0.969519
2073.48,0.961913
2073.49,0.975290
2073.50,0.995068
2073.51,0.992484
2073.52,0.975172
2073.53,0.941260
2073.54,0.936144
2073.55,0.952096
2073.55,0.980079
2073.56,0.976538
2073.57,0.985936
2073.58,0.987958
2073.59,0.981222
2073.60,0.998221
2073.61,1.01215
2073.62,1.00654
2073.63,0.998177
2073.63,0.994237
2073.64,0.995177
2073.65,0.989252
2073.66,0.959030
2073.67,0.971242
2073.68,0.976107
2073.69,0.971474
2073.70,0.905881
2073.70,0.785119
2073.71,0.781749
2073.72,0.715938
2073.73,0.743646
2073.74,0.848087
2073.75,0.896111
2073.76,0.934711
2073.77,0.979911
2073.78,1.01539
2073.78,0.989195
2073.79,1.00251
2073.80,0.984172
2073.81,0.976786
2073.82,0.973813
2073.83,0.985939
2073.84,0.982504
2073.85,0.953010
2073.86,0.955093
2073.86,0.958570
2073.87,0.956833
2073.88,0.972669
2073.89,0.955356
2073.90,0.960860
2073.91,0.999210
2073.92,1.00420
2073.93,1.00394
2073.93,1.02869
2073.94,1.02930
2073.95,0.995618
2073.96,0.976911
2073.97,1.02227
2073.98,1.04307
2073.99,1.01995
2074.00,1.00997
2074.01,1.02033
2074.01,1.00098
2074.02,1.01876
2074.03,1.03154
2074.04,1.00163
2074.05,1.00160
2074.06,1.00146
2074.07,0.970101
2074.08,1.00180
2074.09,1.02415
2074.09,1.00025
2074.10,1.00371
2074.11,1.03773
2074.12,1.05853
2074.13,0.946153
2074.14,0.966322
2074.15,0.964789
2074.16,1.09864
2074.17,1.24045
2074.17,0.925223
2074.18,Inf
2074.19,Inf
2074.20,Inf
2074.21,-NaN
2074.22,-NaN
2074.23,-NaN
2074.24,-NaN
2074.25,Inf
2074.25,Inf
2074.26,Inf
2074.27,Inf
2074.28,Inf
2074.29,1.01274
2074.30,0.946967
2074.31,0.928259
2074.32,1.03158
2074.33,1.03322
2074.33,1.05220
2074.34,0.916404
2074.35,0.994012
2074.36,1.06900
2074.37,1.04276
2074.38,1.03782
2074.39,1.06724
2074.40,0.995331
2074.41,0.951584
2074.41,0.949377
2074.42,0.932078
2074.43,0.966690
2074.44,1.00800
2074.45,1.02107
2074.46,1.00939
2074.47,0.990670
2074.48,0.975539
2074.49,0.996843
2074.50,0.970175
2074.50,0.941109
2074.51,0.970874
2074.52,1.00648
2074.53,1.01626
2074.54,1.01448
2074.55,0.977900
2074.56,0.974844
2074.57,1.00888
2074.58,0.995973
2074.58,0.984002
2074.59,0.978857
2074.60,0.995132
2074.61,0.983309
2074.62,0.997106
2074.63,0.997753
2074.64,0.989431
2074.65,0.989176
2074.66,0.985082
2074.66,0.992620
2074.67,0.966285
2074.68,0.938746
2074.69,0.945970
2074.70,0.947977
2074.71,0.964384
2074.72,0.959532
2074.73,0.934786
2074.74,0.932357
2074.75,0.939575
2074.75,0.940779
2074.76,0.935236
2074.77,0.932742
2074.78,0.947505
2074.79,0.969505
2074.80,0.975542
2074.81,0.989628
2074.82,0.986464
2074.83,0.959712
2074.83,0.961601
2074.84,0.956975
2074.85,0.948725
2074.86,0.951300
2074.87,0.953617
2074.88,0.975150
2074.89,0.986436
2074.90,0.993222
2074.91,0.986876
2074.92,0.968578
2074.92,0.965913
2074.93,0.958025
2074.94,0.960618
2074.95,0.965146
2074.96,0.971714
2074.97,0.969122
2074.98,0.986365
2074.99,0.993761
2075.00,0.999671
2075.00,0.950680
2075.01,0.924157
2075.02,0.945016
2075.03,0.998400
2075.04,1.00027
2075.05,0.968277
2075.06,0.931183
2075.07,0.934092
2075.08,0.967945
2075.09,0.970399
2075.09,0.964941
2075.10,0.979534
2075.11,0.993738
2075.12,0.983146
2075.13,0.989971
2075.14,0.971382
2075.15,0.959433
2075.16,0.975433
2075.17,0.982442
2075.17,0.979650
2075.18,0.967815
2075.19,0.973057
2075.20,0.979487
2075.21,0.967314
2075.22,0.989268
2075.23,1.00124
2075.24,0.974299
2075.25,0.952167
2075.26,0.952335
2075.26,0.970725
2075.27,1.01058
2075.28,0.996079
2075.29,0.880263
2075.30,0.793048
2075.31,0.804674
2075.32,0.849838
2075.33,0.914705
2075.34,0.933766
2075.35,0.928184
2075.35,0.935608
2075.36,0.956869
2075.37,0.951506
2075.38,0.951718
2075.39,0.958098
2075.40,0.955551
2075.41,0.978505
2075.42,1.00219
2075.43,0.980223
2075.43,0.964231
2075.44,0.963756
2075.45,0.969638
2075.46,0.968840
2075.47,0.980779
2075.48,0.970915
2075.49,0.951507
2075.50,0.954370
2075.51,0.972686
2075.52,0.971274
2075.52,0.980123
2075.53,0.984578
2075.54,0.973051
2075.55,0.989688
2075.56,1.00378
2075.57,1.02398
2075.58,0.967638
2075.59,0.924311
2075.60,0.930169
2075.60,0.984443
2075.61,1.00533
2075.62,0.958523
2075.63,0.935038
2075.64,0.952919
